ID,Date,AveragePrice,Total Volume,Mango_4046,Mango_4225,Mango_4770,Small Bags,Large Bags,Total Bags
13836,2017-06-13,3.15,21982179.34,2716441.18,14079379.23,18464532.6,1803025.55,11343637.3,13146662.85
13837,2017-06-13,2.78,37729260.57,8875678.98,14083895.37,17950355.23,401525.91,1600393.79,2001919.7
13838,2017-06-13,1.74,46217057.78,4567695.69,12678486.36,12680738.97,1373931.23,896407.86,2270339.09
13839,2017-06-13,2.51,51221365.13,10081098.59,22561357.02,3009212.36,1979021.17,1851317.94,3830339.11
13840,2017-06-13,0.8,26039470.99,8540975.06,19564394.72,10966173.57,1522531.08,19352227.6,20874758.68
13841,2017-06-13,1.88,44798352.26,20056761.01,5432544.82,6667164.28,967282.59,5466372.66,6433655.25
13842,2017-06-14,1.22,57269092.56,18781709.39,17255951.39,18031822.54,1565874.5,13615437.76,15181312.26
13843,2017-06-14,0.89,57556755.8,11918088.14,12947877.5,7878196.36,2535129.48,3240863.81,5775993.29
13844,2017-06-14,1.64,44005813.01,3613256.23,1603858.18,13440099.44,1738381.26,5044143.22,6782524.48
13845,2017-06-14,0.81,39810014.04,11401228.53,1127653.16,12340979.18,1281168.1,137880.07,1419048.1700000002
13846,2017-06-14,2.4,33223420.61,16214377.79,18186228.82,5250415.34,2178166.06,16589664.93,18767830.99
13847,2017-06-14,1.72,11450957.76,778436.76,12395059.06,10374252.27,1199001.27,19213263.21,20412264.48
13848,2017-06-14,1.93,7727625.47,8884829.3,12993993.98,7942600.78,1151433.85,7319954.48,8471388.33
13849,2017-06-14,0.85,30359723.99,873006.77,7647974.31,7257714.21,1419606.04,4120325.58,5539931.62
13850,2017-06-14,0.83,9966231.14,4993958.67,21159479.43,16738493.81,815771.92,3162985.66,3978757.58
13851,2017-06-14,2.08,36065789.16,1885639.83,16224108.16,2707557.39,181972.55,5057775.72,5239748.27
13852,2017-06-14,3.21,40360096.58,19663587.47,21100901.52,7950617.1,960167.15,7425017.25,8385184.4
13853,2017-06-14,0.71,32853982.86,3456019.2,2257696.4,130816.18,1859845.26,13996286.65,15856131.91
13854,2017-06-14,1.24,2276956.7,3072712.42,13276116.27,5073636.43,1241548.58,13754677.29,14996225.87
13855,2017-06-14,2.88,3608403.07,19898521.77,14499675.07,12045183.99,2176344.28,9954338.02,12130682.3
13856,2017-06-14,0.64,7084539.0,10562145.88,2865543.77,1695580.76,463904.92,7661813.78,8125718.7
13857,2017-06-15,2.9,9603801.94,15516387.62,7875317.98,5253629.69,565462.37,9889757.86,10455220.23
13858,2017-06-15,1.91,61873253.61,6700318.33,4885427.62,17052791.22,1640697.12,10909923.53,12550620.65
13859,2017-06-15,1.59,21532939.18,10907963.77,22390157.08,13403019.16,2084169.09,11909895.78,13994064.87
13860,2017-06-15,1.31,18250044.36,140299.41,12359226.53,1361713.45,1771070.79,12625539.06,14396609.85
13861,2017-06-15,1.27,3267039.99,8368748.2,7170173.2,19225507.44,1130641.62,12502808.0,13633449.62
13862,2017-06-15,1.3,39711142.6,11363005.78,15113056.8,18310355.08,2249139.6,4074531.33,6323670.93
13863,2017-06-15,2.93,40765636.09,10530270.6,15000497.92,2744976.72,1720097.88,9325468.5,11045566.38
13864,2017-06-15,2.47,10966603.5,8307361.37,7899548.75,17859481.18,2125818.74,6503924.67,8629743.41
13865,2017-06-15,2.32,57457793.65,16128921.04,22605400.01,10654134.24,2301618.11,11529305.43,13830923.54
13866,2017-06-15,2.68,50035383.54,10268874.97,18398711.73,18005023.67,1349449.05,9654691.26,11004140.31
13867,2017-06-15,1.16,14396322.89,13021751.37,9104682.8,18754177.63,1498177.5,3877438.67,5375616.17
13868,2017-06-15,2.18,30368395.02,3779300.28,15012136.38,13436500.22,1698191.85,13172966.52,14871158.37
13869,2017-06-15,1.73,28652062.62,17635400.28,16160240.45,5643350.21,2475899.61,376261.28,2852160.89
13870,2017-06-15,2.64,21784550.79,7427464.41,3953216.21,17913513.49,2052406.37,6072384.18,8124790.55
13871,2017-06-15,1.31,51106801.76,9868937.43,19972515.15,11110074.86,88947.1,15201099.44,15290046.54
13872,2017-06-15,2.25,6829722.64,7209628.81,18787086.89,6616729.15,1092933.83,14855786.49,15948720.32
13873,2017-06-16,2.92,25959534.51,18257850.61,17186780.57,8912376.96,2212085.74,18396974.1,20609059.840000004
13874,2017-06-16,1.57,26754410.91,18438666.58,5064458.86,7869406.3,92625.04,11370071.72,11462696.76
13875,2017-06-16,0.63,29298041.88,4591228.96,3098813.49,18119499.09,1604836.58,9285614.9,10890451.48
13876,2017-06-16,1.89,53839249.8,15408497.97,4106316.32,15882735.93,2406398.06,12918605.34,15325003.4
13877,2017-06-16,1.41,13636727.38,2106085.09,2115584.09,607829.03,794214.26,16369921.12,17164135.38
13878,2017-06-16,2.33,6433355.36,611053.82,21385613.72,190935.05,1838930.38,11617368.58,13456298.96
13879,2017-06-16,3.11,38616549.71,17125355.84,19366062.93,1344004.59,793277.6,14415383.2,15208660.8
13880,2017-06-16,1.8,10865706.11,2685291.75,2064653.35,11825107.05,1629836.92,6074671.46,7704508.38
13881,2017-06-16,1.75,4683756.7,3168490.86,15419505.51,15779025.95,2384685.24,6334761.93,8719447.17
13882,2017-06-16,2.28,26668033.85,12417209.01,5585544.43,9976166.39,939514.19,1367394.06,2306908.25
13883,2017-06-16,0.73,13729208.15,16719719.22,392865.34,10359225.96,2444977.5,5218279.82,7663257.32
13884,2017-06-16,1.15,22578132.31,3881239.4,6650054.55,4657737.22,973232.83,9513956.28,10487189.11
13885,2017-06-16,3.02,16233471.57,2337580.43,10007875.0,8897931.18,997838.82,12865158.59,13862997.41
13886,2017-06-16,2.32,5790378.72,1582832.69,455740.19,4975913.16,1945996.31,10608321.16,12554317.47
13887,2017-06-16,0.48,35024901.37,508620.27,7362564.13,5308488.27,918836.29,13939912.14,14858748.43
13888,2017-06-17,1.01,1688885.96,2384394.89,15928551.38,7577993.32,834848.72,8790597.08,9625445.8
13889,2017-06-17,2.36,60403918.75,19297443.18,5195289.19,921096.06,472620.62,9938565.21,10411185.83
13890,2017-06-17,2.59,21335140.64,1950487.59,11028219.71,18500536.64,226576.89,9058885.17,9285462.06
13891,2017-06-17,2.8,43451295.4,12232374.37,20186799.61,17712132.73,2133059.47,11654936.65,13787996.12
13892,2017-06-17,1.26,50652271.3,18852709.34,645713.62,15426153.49,1211970.33,6569491.2,7781461.53
13893,2017-06-17,3.06,17445686.65,12851837.78,17868229.69,11013841.89,1657813.3,11881472.21,13539285.510000002
13894,2017-06-17,1.99,46800418.33,670324.35,8731111.03,15750852.03,1217236.43,7878026.31,9095262.74
13895,2017-06-17,2.4,52031017.92,12208932.15,12307705.41,18872100.26,953123.48,11607410.63,12560534.11
13896,2017-06-17,2.12,15083753.87,18486263.94,5250857.96,5493909.22,1040507.07,6639321.44,7679828.510000001
13897,2017-06-17,0.78,62036522.08,6602968.15,13167381.57,7057151.28,202208.03,3152665.99,3354874.02
13898,2017-06-17,3.15,1293242.31,6420143.3,16618752.36,14123903.49,1716081.08,3776176.61,5492257.69
13899,2017-06-17,0.79,13563821.52,5094380.16,4583701.32,12454318.15,1304468.05,2804457.39,4108925.44
13900,2017-06-17,1.16,48755720.27,10348787.17,7807174.23,15979326.24,168637.14,3076476.09,3245113.23
13901,2017-06-17,2.73,12134353.37,4870826.31,12904250.15,6722099.92,1600529.17,12002310.98,13602840.15
13902,2017-06-17,2.18,43645209.71,14816370.6,9479107.02,6016377.29,533803.04,17019275.86,17553078.9
13903,2017-06-17,2.8,53475493.3,13200689.22,6667356.53,11341364.44,352554.18,17080844.84,17433399.02
13904,2017-06-18,1.89,59956311.71,8204065.39,10273005.6,2825723.11,2488002.85,14120309.14,16608311.99
13905,2017-06-18,1.5,29643192.02,14791115.78,6614475.11,766689.31,201302.93,10531279.01,10732581.94
13906,2017-06-18,3.03,60699806.02,2016275.79,6865696.91,4729674.44,1858607.89,8964730.76,10823338.65
13907,2017-06-18,0.54,25728767.53,15343275.6,13888017.98,3067241.55,1774880.13,2460393.44,4235273.57
13908,2017-06-18,2.85,13634300.26,12341875.71,10850189.43,129319.93,1328555.31,3851705.57,5180260.88
13909,2017-06-18,1.09,32123058.79,12898157.26,15399070.8,15072468.66,217562.7,18227932.84,18445495.54
13910,2017-06-18,2.82,40617651.62,1323702.97,19046527.62,10523709.7,744100.29,6210715.77,6954816.06
13911,2017-06-18,0.83,28625338.99,12653577.64,21446441.5,12959717.58,410694.38,11407072.28,11817766.66
13912,2017-06-18,2.07,35439015.79,10114960.77,3442276.57,3158800.58,2504337.87,11950714.98,14455052.85
13913,2017-06-18,2.94,26027974.84,9945883.63,14241832.86,4972927.84,252228.43,4210909.39,4463137.819999999
13914,2017-06-18,1.77,32800625.39,6588523.39,13245871.56,1164565.01,32061.89,14708685.72,14740747.61
13915,2017-06-18,2.54,59542612.36,155860.55,19717470.15,19324193.77,557272.83,1864616.5,2421889.33
13916,2017-06-18,2.7,31242311.63,8651629.59,20375776.13,1997118.93,1998194.06,5209263.34,7207457.4
13917,2017-06-18,2.51,15825219.79,8206984.68,17296579.04,1750653.45,2149003.71,10795895.1,12944898.81
13918,2017-06-18,3.04,47425968.52,8655068.79,13542955.28,11898368.25,1786419.36,9412510.98,11198930.34
13919,2017-06-19,1.7,21100990.8,12527867.75,4531956.64,6429610.2,1103306.04,14200583.27,15303889.31
13920,2017-06-19,0.93,51017572.45,6139251.94,6291757.53,17195192.49,2014414.82,18571572.04,20585986.86
13921,2017-06-19,0.57,3553025.02,5514433.46,13709103.31,16109119.88,1724210.18,4784625.18,6508835.359999999
13922,2017-06-19,1.13,20763055.69,10189867.83,3169181.09,16818837.68,2530316.62,682678.14,3212994.76
13923,2017-06-19,0.84,5898103.65,12125081.99,4184010.55,14241778.13,1118345.4,6393790.51,7512135.91
13924,2017-06-19,2.01,5332923.11,11613537.75,20729265.7,2553180.04,478049.27,15958028.88,16436078.15
13925,2017-06-19,0.96,41153093.94,18047711.13,21749993.26,1232358.49,169087.21,14288443.6,14457530.81
13926,2017-06-19,0.55,24085652.86,15744819.29,119056.12,1252077.17,1589148.56,9944536.23,11533684.79
13927,2017-06-19,0.54,54472365.57,1068357.06,19615957.92,15532983.93,2379799.16,8746590.61,11126389.77
13928,2017-06-19,2.78,32278277.9,11534664.4,21333820.69,12730427.1,2001248.19,7360798.66,9362046.85
13929,2017-06-19,2.1,18460678.57,8552896.11,11957216.75,19004741.92,1864739.11,4124979.2,5989718.3100000005
13930,2017-06-19,1.45,45059649.61,7390926.72,10209620.87,12466772.08,1318030.48,6606923.69,7924954.17
13931,2017-06-19,2.95,39004604.79,19608677.7,20896823.08,4829013.75,459017.93,3738544.24,4197562.17
13932,2017-06-19,0.64,49979195.68,9350871.23,171331.23,1734172.37,698457.4,1266081.5,1964538.9
13933,2017-06-19,3.19,40227931.44,14727244.26,19115687.26,7082810.23,718401.15,17202902.34,17921303.49
13934,2017-06-19,2.17,10439352.05,19796824.04,6745212.21,3868743.01,1693440.22,4718840.07,6412280.29
13935,2017-06-20,0.96,41898190.15,3091059.25,14582347.12,12173987.77,2180651.72,1879535.37,4060187.09
13936,2017-06-20,2.35,24474087.19,1118026.16,7350691.9,1859100.57,348566.98,9704597.95,10053164.93
13937,2017-06-20,2.59,28949099.93,6419985.68,11893654.47,14965951.11,84797.92,4851278.74,4936076.66
13938,2017-06-20,1.65,57602996.25,909799.56,18384055.28,13494369.84,1302499.94,7820267.07,9122767.01
13939,2017-06-20,2.86,22499839.56,2390238.45,4122711.6,14265560.42,2286169.11,18664236.12,20950405.23
13940,2017-06-20,0.86,38250934.69,20300867.93,15099910.24,18704315.04,2447620.95,3625508.18,6073129.130000001
13941,2017-06-20,1.22,22719714.57,19655411.99,20431428.18,12603387.2,1218183.16,5975046.92,7193230.08
13942,2017-06-20,0.7,5921079.27,14151156.57,20493174.21,15276731.87,636007.71,9950127.6,10586135.31
13943,2017-06-20,1.03,28347940.93,15414075.05,20335543.4,1652616.33,1952846.8,8239684.13,10192530.93
13944,2017-06-20,1.11,37319749.42,2875953.28,11791733.37,18270621.35,431204.37,1911900.01,2343104.38
13945,2017-06-20,3.02,25471306.83,12184813.08,17460302.64,4234442.05,2098290.04,14429863.02,16528153.06
13946,2017-06-20,0.66,24418893.97,3160917.3,10163161.04,9551939.67,2213447.68,9113011.51,11326459.19
13947,2017-06-20,1.64,51278304.59,7745781.28,10465779.45,18541918.02,792510.49,5014285.6,5806796.09
13948,2017-06-20,1.94,1855572.94,7069410.42,6455872.6,3474833.97,467032.15,14918599.7,15385631.85
13949,2017-06-20,2.97,18475815.89,12568122.2,6487104.07,687881.72,283421.65,7408402.48,7691824.130000001
13950,2017-06-21,3.24,50739428.61,1631363.57,860261.86,5755064.51,1552987.88,6166615.81,7719603.689999999
13951,2017-06-21,2.56,57538338.8,2117927.81,12087586.62,3029484.63,2500266.2,14588459.57,17088725.77
13952,2017-06-21,3.17,25771101.87,12485655.74,7022339.73,12941842.75,1138736.99,2143764.02,3282501.01
13953,2017-06-21,2.65,55554668.2,13021692.68,4268668.19,5392988.88,671263.69,17604779.2,18276042.89
13954,2017-06-21,3.15,12434323.63,6957587.86,2768189.63,1217394.52,2107440.71,909485.24,3016925.95
13955,2017-06-21,2.43,13840507.87,3006536.09,7892008.2,17300664.77,1816470.76,2710744.15,4527214.91
13956,2017-06-21,0.66,52891752.08,18138563.25,20446751.16,958483.01,188110.81,4496468.82,4684579.63
13957,2017-06-21,1.57,56458717.28,1083892.21,11744839.22,5255373.7,663367.79,13085483.65,13748851.44
13958,2017-06-21,2.26,13926684.29,14685087.62,12666738.01,4655256.09,950177.38,13310463.07,14260640.45
13959,2017-06-21,1.43,3708176.39,2866795.57,1235612.45,455399.54,551449.04,19280199.97,19831649.01
13960,2017-06-21,1.21,5645845.51,13047408.87,11823185.66,3201075.44,2248263.1,10596467.84,12844730.94
13961,2017-06-21,2.06,16337840.56,13585415.2,15183905.19,15786178.03,476211.58,16049036.33,16525247.91
13962,2017-06-21,3.06,47594887.03,16463655.3,3427809.11,727036.66,2019497.48,8751900.71,10771398.19
13963,2017-06-21,0.54,31877410.35,8086389.63,22369570.02,449985.18,1887968.63,12444505.29,14332473.919999998
13964,2017-06-21,2.6,28476921.17,446186.19,20813012.66,12282978.2,30893.53,1179631.36,1210524.89
13965,2017-06-21,2.47,36512079.22,16602645.35,22586736.66,1722693.7,710619.79,15924859.44,16635479.23
13966,2017-06-22,3.15,55643980.54,9090326.63,8194911.1,7198649.5,1300454.81,12618801.48,13919256.29
13967,2017-06-22,3.06,5652486.25,17340413.66,18702056.38,41488.61,558145.94,12182810.75,12740956.69
13968,2017-06-22,2.58,43424206.57,15884856.26,7476638.96,7020434.33,2082892.27,4268974.75,6351867.02
13969,2017-06-22,1.9,57929667.19,10200625.97,17037915.48,6161466.22,342564.33,7840857.77,8183422.1
13970,2017-06-22,1.01,13335648.81,20458278.17,21557076.77,11869928.38,424252.81,4439572.86,4863825.67
13971,2017-06-22,1.97,52365513.96,9458941.42,3525729.4,9669048.71,1498410.32,13646219.08,15144629.4
13972,2017-06-22,2.59,43630511.37,14257848.4,3191381.32,13145158.49,59892.59,19285384.61,19345277.2
13973,2017-06-22,2.96,904448.54,13711267.73,2374535.73,18130458.45,2528804.53,3740765.11,6269569.64
13974,2017-06-22,2.66,14477102.8,10605122.31,18157383.35,15405000.21,1350403.72,2401115.81,3751519.53
13975,2017-06-22,0.99,37868751.8,11982455.59,15161658.84,18085803.63,1659290.03,6536925.37,8196215.4
13976,2017-06-22,2.13,31402900.11,16347978.64,11879335.49,1050522.72,643600.24,9783104.5,10426704.74
13977,2017-06-22,1.37,32999036.7,11701250.9,17601572.35,19185970.41,2430863.1,13606085.54,16036948.64
13978,2017-06-22,0.47,14497026.09,9214793.57,19330326.53,6239300.54,851408.11,9611608.22,10463016.33
13979,2017-06-22,1.0,42191555.82,13553207.37,21595710.14,5360894.49,325526.01,19091232.42,19416758.430000003
13980,2017-06-22,0.76,16652714.55,726890.29,4577176.63,7817477.95,1158427.76,14347674.67,15506102.43
13981,2017-06-23,2.81,24341935.99,2235261.15,10045323.66,15175008.68,324132.56,3617881.71,3942014.27
13982,2017-06-23,1.17,23059381.2,2567549.82,20992661.16,18487486.73,2450064.01,5690427.16,8140491.17
13983,2017-06-23,1.24,42005386.22,8715707.87,10492169.36,10737282.22,1285921.3,15556472.24,16842393.54
13984,2017-06-23,3.14,5641384.15,17845738.35,11091038.69,2990967.28,1528450.4,17013346.8,18541797.2
13985,2017-06-23,1.51,12847596.59,13168608.77,21434612.59,4146902.74,1233516.01,10290368.73,11523884.74
13986,2017-06-23,0.47,12532266.63,19910057.19,16709195.67,7853317.31,592500.07,8728890.59,9321390.66
13987,2017-06-23,1.24,6777229.75,817614.51,12555571.44,7085863.39,433701.57,2958395.8,3392097.37
13988,2017-06-23,0.78,12975925.37,14779897.64,8125980.16,4616036.73,2458482.19,4771384.8,7229866.99
13989,2017-06-23,0.73,37944727.75,6431885.79,20818356.98,16471585.53,808059.9,13634712.63,14442772.53
13990,2017-06-23,0.66,45764667.53,476666.22,203293.89,5426656.12,148489.18,949777.75,1098266.93
13991,2017-06-23,2.11,41272722.58,16907192.28,7300841.76,11483486.44,1285152.96,11728644.21,13013797.170000002
13992,2017-06-23,0.97,29701986.16,3330429.99,21517124.77,9285596.7,621462.33,4389630.0,5011092.33
13993,2017-06-23,1.46,3277536.89,4382235.98,11330955.93,17890318.67,1798838.26,4300708.79,6099547.05
13994,2017-06-23,2.86,59943356.69,6969531.08,14188710.32,12184159.41,962401.85,8156158.46,9118560.31
13995,2017-06-23,1.63,10505798.2,16138121.6,12113604.71,6433691.24,2376801.74,8763432.62,11140234.36
13996,2017-06-23,3.01,41780137.94,12785726.8,9037419.35,12373462.0,1109188.96,12574327.47,13683516.43
13997,2017-06-24,1.84,57060825.49,5421859.11,15130928.45,6178219.04,1722294.45,2899138.18,4621432.63
13998,2017-06-24,1.56,43615034.07,3449073.23,17432406.99,1760428.98,2162588.02,6660081.16,8822669.18
13999,2017-06-24,2.55,13629399.86,2242515.14,8288373.75,9399957.91,2198966.65,3128667.53,5327634.18
14000,2017-06-24,0.65,19739109.68,3066831.04,13430593.17,16664734.95,1410141.96,10274216.49,11684358.45
14001,2017-06-24,0.69,1888119.25,17771428.39,1882219.48,17613684.71,2046219.73,3726086.82,5772306.55
14002,2017-06-24,2.27,38300882.75,18887856.99,12454356.79,10533987.66,631068.85,17048068.87,17679137.720000003
14003,2017-06-24,1.81,38315555.31,19814650.58,17006530.61,13551970.06,1533868.9,1091126.6,2624995.5
14004,2017-06-24,2.66,45347906.1,17087439.65,13310561.26,11831005.4,84584.21,10986532.71,11071116.920000002
14005,2017-06-24,3.01,687413.8,18165388.08,19979075.72,15708218.39,850110.13,13699551.0,14549661.13
14006,2017-06-24,1.53,51119713.91,16706105.96,6509068.0,1999785.38,880570.31,17378408.34,18258978.65
14007,2017-06-24,2.12,46173628.08,19611950.18,11184311.3,7775834.55,2224885.47,4762434.19,6987319.66
14008,2017-06-24,1.85,8806281.26,17310959.0,1989610.47,4902967.0,1206009.81,13134156.63,14340166.44
14009,2017-06-24,3.2,21728681.12,9457459.44,15921006.95,127395.71,1885999.66,13748567.38,15634567.04
14010,2017-06-24,2.78,39911441.82,6617200.91,10072954.54,16078149.74,1199708.83,11143366.14,12343074.97
14011,2017-06-24,3.0,30990146.85,11959151.89,12062428.78,2599596.88,799416.59,16490641.58,17290058.17
14012,2017-06-25,1.15,7194116.2,12449860.97,2920158.94,6264795.48,2392334.43,8857257.89,11249592.32
14013,2017-06-25,2.61,5459656.32,11768829.81,22683387.11,16794119.06,1590554.44,13845147.57,15435702.01
14014,2017-06-25,1.19,48845449.68,14467092.91,17556252.8,13974181.54,1632376.73,3566411.26,5198787.99
14015,2017-06-25,1.03,9748896.92,14308450.81,9111769.79,10998385.43,1250783.57,18790379.35,20041162.92
14016,2017-06-25,3.09,10756833.85,1784916.92,12962945.04,6010854.67,472954.87,11917739.89,12390694.76
14017,2017-06-25,0.49,51937401.46,5844808.08,14071865.12,9983405.74,2126070.63,14235142.21,16361212.84
14018,2017-06-25,3.15,38262216.42,18215947.58,21851293.83,1089503.3,1880434.33,5829039.26,7709473.59
14019,2017-06-25,0.86,37798173.47,12078355.42,17475935.62,14090031.18,972077.79,8231905.29,9203983.08
14020,2017-06-25,2.74,29961861.37,6725088.69,7952687.92,4597548.17,2385816.92,3427632.2,5813449.12
14021,2017-06-25,1.22,35565437.69,17409375.54,22236563.36,9283610.73,875735.73,18420085.76,19295821.49
14022,2017-06-25,1.43,37614037.23,5098038.19,6863939.39,1830174.81,99221.58,17547005.66,17646227.24
14023,2017-06-25,1.05,60494607.25,8376555.54,13121839.86,13770190.82,664393.33,2933737.26,3598130.59
14024,2017-06-25,2.09,13937156.45,5655093.36,15935716.74,17355060.75,938717.32,4750658.54,5689375.86
14025,2017-06-25,1.42,13411429.18,17837031.88,6166380.96,8832916.07,2088558.49,10306780.71,12395339.2
14026,2017-06-25,2.29,3576558.29,14908486.44,21751109.66,1612338.35,2005652.44,2310674.41,4316326.85
14027,2017-06-25,0.48,41141170.36,9421082.48,4915120.67,18309062.3,1101190.78,11323522.3,12424713.08
14028,2017-06-26,0.62,34318274.61,19084731.89,10047520.64,8660746.68,1784764.33,5147306.04,6932070.37
14029,2017-06-26,0.72,6953153.51,18985325.72,4090969.33,1556427.06,581473.99,12419955.93,13001429.92
14030,2017-06-26,1.62,22785795.56,14565324.71,19900380.74,3650423.79,2267926.06,1523532.48,3791458.54
14031,2017-06-26,2.73,11167528.61,18259620.44,5040013.09,2321767.11,156284.39,3163377.85,3319662.24
14032,2017-06-26,2.94,20719537.02,14726389.13,790145.82,3826684.88,1015420.96,10220449.28,11235870.239999998
14033,2017-06-26,1.13,59459386.04,12859856.65,885645.57,3018068.11,2060889.26,13464446.15,15525335.41
14034,2017-06-26,2.05,42711312.58,8613669.32,9410247.96,17879032.11,1300590.22,11309377.21,12609967.430000002
14035,2017-06-26,2.6,473195.46,5598082.62,11889853.27,4050424.74,2072094.94,6060917.1,8133012.039999999
14036,2017-06-26,1.25,15783243.61,1233502.64,947013.06,8562279.56,423156.56,11278115.52,11701272.08
14037,2017-06-26,1.59,647738.88,16394266.9,2112093.79,14140042.08,641477.63,5313834.38,5955312.01
14038,2017-06-26,1.91,44683341.8,2500748.22,2216660.03,13115091.4,1015862.1,18579391.67,19595253.770000003
14039,2017-06-26,0.82,29341558.09,8400083.93,15204136.63,18529748.0,2187763.06,3120221.51,5307984.57
14040,2017-06-26,0.51,62131781.49,4803096.72,6818877.75,18715020.53,2437346.29,11823444.55,14260790.84
14041,2017-06-26,0.87,45853118.53,9306460.67,12794936.5,11056141.11,144613.79,8913966.64,9058580.43
14042,2017-06-26,2.2,32372524.09,6447899.27,1676112.88,14574485.29,2394637.82,6673770.95,9068408.77
14043,2017-06-27,0.65,50298649.56,16984308.12,20289933.88,7478906.92,1777951.14,9588065.32,11366016.46
14044,2017-06-27,0.97,44054232.85,20023875.26,6923913.41,8315919.66,1232101.87,2310463.16,3542565.0300000003
14045,2017-06-27,1.39,15237451.54,19274165.4,17699098.56,2022001.78,620820.6,8322932.97,8943753.57
14046,2017-06-27,0.66,33144176.01,12740268.61,18802217.33,13046247.13,722714.43,17416199.25,18138913.68
14047,2017-06-27,0.98,34753097.3,20046351.67,22468614.86,5242538.63,1691373.42,2960751.55,4652124.97
14048,2017-06-27,3.0,28204575.46,8203022.27,16853904.4,1547163.94,1070621.42,10870415.33,11941036.75
14049,2017-06-27,0.49,11200620.15,10695617.16,10070999.42,1903040.33,79804.19,15128849.17,15208653.36
14050,2017-06-27,2.28,13961892.66,5257863.14,3471308.47,13994705.65,2460086.5,15879125.41,18339211.91
14051,2017-06-27,1.52,17567110.29,18382216.63,1088787.6,4435036.77,1695225.88,3353325.85,5048551.73
14052,2017-06-27,2.33,641088.43,3678748.61,20156753.11,14917028.74,2009312.91,14332447.44,16341760.35
14053,2017-06-27,2.09,57314177.83,12497028.15,10158740.74,17550509.91,1637829.88,14762298.32,16400128.2
14054,2017-06-27,1.07,42884900.07,16365283.58,17056886.08,6603309.32,1817860.61,10592368.64,12410229.25
14055,2017-06-27,2.82,43105002.42,12188153.28,11288349.95,15379867.85,99869.27,8201321.56,8301190.829999999
14056,2017-06-27,1.82,35773931.2,1612573.82,20006751.23,8306218.22,991074.01,1193323.6,2184397.6100000003
14057,2017-06-27,2.75,43085843.99,12516667.73,17050100.81,14960258.08,2381953.56,163036.78,2544990.34
14058,2017-06-27,1.58,61371955.01,15702552.96,1943618.48,5942187.28,2436838.46,11289731.12,13726569.579999998
14059,2017-06-28,3.21,24074747.91,3844949.96,17106540.53,18045823.23,2341543.86,6998597.92,9340141.78
14060,2017-06-28,2.61,44536896.78,15085846.95,6068318.59,19125285.7,2543284.84,5430254.02,7973538.859999999
14061,2017-06-28,3.15,22472647.02,17984988.77,17582093.75,7480992.54,179479.07,2214133.18,2393612.25
14062,2017-06-28,1.89,53397886.0,20193370.24,21572661.12,3853843.46,162268.06,18071228.92,18233496.98
14063,2017-06-28,1.77,53631644.81,8394147.93,21154569.95,13277006.94,2375257.87,3536017.44,5911275.3100000005
14064,2017-06-28,2.56,56396754.52,515088.38,2842957.31,11306050.46,77439.91,12818079.23,12895519.14
14065,2017-06-28,2.91,341572.71,8578787.11,1243444.42,19207840.1,2254133.46,752809.86,3006943.32
14066,2017-06-28,3.15,18638708.4,13515241.94,17671372.19,15723123.04,2230128.06,12742038.66,14972166.72
14067,2017-06-28,1.35,8371101.39,18246752.73,16147096.68,16178594.34,1378184.76,12658365.2,14036549.96
14068,2017-06-28,2.68,28376746.98,19203562.74,4006799.2,14074202.6,2241789.03,17554722.21,19796511.24
14069,2017-06-28,1.03,30968442.9,18619537.19,15569536.67,6795882.87,1751398.25,11475135.86,13226534.11
14070,2017-06-28,1.97,15995510.56,13468813.3,352250.08,18130201.54,436786.91,490965.65,927752.56
14071,2017-06-28,0.95,45219514.09,13971637.5,14354908.2,9021490.35,2149462.07,18571776.27,20721238.34
14072,2017-06-28,1.42,16862192.33,48797.9,18929638.1,7738469.15,1021196.23,1907965.85,2929162.08
14073,2017-06-28,3.06,53373044.82,7445786.83,14597739.88,3762937.73,553233.28,4641446.61,5194679.890000001
14074,2017-06-29,0.85,11104783.2,18563866.43,1487351.09,5888600.43,2488255.27,14401951.75,16890207.02
14075,2017-06-29,2.22,22954333.03,14116868.47,22538295.23,43680.1,1743703.1,13606832.53,15350535.63
14076,2017-06-29,2.11,38893405.32,9578605.71,8098807.92,12784420.62,471733.11,13982204.48,14453937.59
14077,2017-06-29,0.78,37836893.31,2134106.63,8653449.95,11729785.49,2216676.52,8128693.78,10345370.3
14078,2017-06-29,1.36,4877338.06,5042243.2,1927551.89,7808015.98,2100148.63,7391536.75,9491685.38
14079,2017-06-29,2.02,52895954.68,11359581.69,3800860.41,18735898.52,262456.19,11403490.13,11665946.32
14080,2017-06-29,0.97,37382469.31,18372369.9,6167518.16,13427639.66,322663.26,5279784.53,5602447.79
14081,2017-06-29,2.69,54371144.48,1961333.62,18176751.93,4702173.71,569734.28,3830639.07,4400373.35
14082,2017-06-29,3.17,54232133.95,3147461.99,15732869.37,7336639.77,2291156.82,3080680.89,5371837.71
14083,2017-06-29,1.04,34123039.09,13408328.98,13274284.96,9992658.0,1846741.57,7462229.11,9308970.68
14084,2017-06-29,0.97,56928991.37,6021413.44,19648055.68,10565198.29,2295620.12,17382455.3,19678075.42
14085,2017-06-29,1.72,53030290.8,3473933.79,22693698.25,5339920.87,2151166.73,17913971.61,20065138.34
